0,1
23.40117885125808,113.16243430694438
24.00515415472465,114.89363893828953
23.904595123252378,115.8320482720955
23.673694872564838,116.6237878120463
23.368610612521593,117.33204989624625
23.011202488213655,117.98143321261192
22.61252742710066,118.58437985184146
22.178876849734394,119.14796939598062
21.71398259493867,119.67640119220673
21.21997651034414,120.1720741566446
20.697834631264328,120.63608659801888
20.147556957699294,121.06843851632955
19.568167454335395,121.46803160285201
18.957534273542095,121.83246694146139
18.31192557649547,122.1575451849804
17.625049942643827,122.43618675136328
16.885850444527463,122.6559495499119
16.07246693705541,122.79223489270964
15.128742210368088,122.78185044165224
13.48048314874194,121.97867069305562
12.876507845275341,120.24746606171044
12.977066876747642,119.30905672790448
13.207967127435154,118.51731718795368
13.513051387478413,117.80905510375375
13.870459511786336,117.15967178738805
14.269134572899333,116.55672514815852
14.702785150265598,115.99313560401937
15.167679405061321,115.46470380779326
15.661685489655866,114.96903084335538
16.183827368735678,114.5050184019811
16.734105042300698,114.07266648367043
17.313494545664597,113.67307339714799
17.924127726457897,113.30863805853859
18.569736423504523,112.98355981501956
19.25661205735618,112.70491824863672
19.995811555472528,112.4851554500881
20.809195062944596,112.34887010729034
21.752919789631903,112.35925455834774
23.40117885125808,113.16243430694438
